run,universe,direction,horizon_h,bucket,bucket_type,n_obs,n_days,n_symbols,mean_ret_gross,se_gross,t_stat_gross,median_ret_gross,mean_ret_net,se_net,t_stat_clustered,p_value_raw,ci_lo_net,ci_hi_net,median_ret_net,mean_ret_neutral,t_stat_neutral,ci_lo_neutral,ci_hi_neutral,mean_ret_neutral_net,t_stat_neutral_net,hit_rate_gross,hit_rate_net,mean_ret_net_dayeq,sharpe_daily_ann,max_dd,mean_net_slip5bp,mean_net_slip10bp,mean_net_slip20bp,funding_cov,mean_stop_pct_1atr,mean_funding_paid,reliable,boot_ci_lo_net,boot_ci_hi_net,n_tests_bonferroni,p_value_bonferroni,n_tests_family,p_value_bonferroni_family
R0,exec,long,24,ALL,baseline,323238,730,728,-0.0007244687440403732,0.0012909843721463524,-0.5611754562418854,0.0,-0.002598666946736434,0.0014022993845729595,-1.8531470350233397,0.06426572919337936,-0.00535170026633259,0.0001543663728597218,-0.0042176392314356844,7.879849380567452e-06,0.2032072545747828,-6.824885523361063e-05,8.400855399474553e-05,-0.0018576667188086296,-14.303451274452923,0.4216301667785536,0.40431501996949665,-0.0024569741667223506,-1.1791645920599867,-0.935029105616259,-0.0020986669467364352,-0.002598666946736436,-0.0035986669467364353,0.9192032000692977,0.09309012954154584,-0.00019600531986430306,True,,,194,1.0,2,0.12853145838675872
R0,exec,long,48,ALL,baseline,323233,730,728,-0.0014858509912761965,0.0018267291087788612,-0.8133942707408127,0.0,-0.003248325051156389,0.001987602339101355,-1.634293232229259,0.10263021240070605,-0.007150450417430166,0.0006538003151173883,-0.006019455778485472,-6.132776456049111e-06,-0.10665821830479093,-0.00011901681598106519,0.00010675126306896696,-0.0017267208615713665,-9.470607816122676,0.4167731397122289,0.40257638989862116,-0.002938682181403037,-0.6982374671470771,-0.8485538396636272,-0.0027483250511563927,-0.0032483250511563936,-0.004248325051156394,0.917080957669617,0.09309012954154584,-0.0003944362620091817,True,-0.007198124571768016,0.0006479622001219507,194,1.0,2,0.2052604248014121
R0,exec,long,72,ALL,baseline,323228,730,728,-0.002288777636887249,0.0021795373111111456,-1.050120878967845,0.0,-0.0039020783703700625,0.0023765641645761555,-1.6418990189839762,0.10104399655651301,-0.008567836922518984,0.0007636801817788585,-0.009128676648152532,-1.0106866323348795e-05,-0.14948829458501514,-0.00014283991403073713,0.00012262618138403954,-0.0015822753538984827,-7.310751734346323,0.406400138595422,0.39362027948014344,-0.003355519406617034,-0.537720014706831,-0.8074481402980958,-0.0034020783703700604,-0.0039020783703700617,-0.004902078370370061,0.9149618089177491,0.09309012954154584,-0.0005941664063498596,True,,,194,1.0,2,0.20208799311302603
R0,exec,short,24,ALL,baseline,323238,730,728,0.0007244687440403732,0.0012909843721463524,0.5611754562418854,0.0,-0.0014013330532635585,0.0014022993845729595,-0.9993108951483315,0.3179761433784312,-0.004154366372859714,0.0013517002663325972,0.00021763923143568436,-7.879849380567452e-06,-0.2032072545747828,-8.400855399474553e-05,6.824885523361063e-05,-0.0021423332811913716,-16.495294549289035,0.478615159493013,0.4615103807352363,-0.0015430258332776523,-0.7405374675396308,-0.872331834154082,-0.0009013330532635663,-0.0014013330532635668,-0.0024013330532635666,0.9192032000692977,0.09309012954154584,-0.00019600531986430306,True,,,194,1.0,2,0.6359522867568624
R0,exec,short,48,ALL,baseline,323233,730,728,0.0014858509912761965,0.0018267291087788612,0.8133942707408127,0.0,-0.0007516749488436107,0.001987602339101355,-0.37818175902502804,0.7054059728525516,-0.0046538003151173875,0.0031504504174301663,0.002019455778485472,6.132776456049111e-06,0.10665821830479093,-0.00010675126306896696,0.00011901681598106519,-0.0022732791384286345,-12.468335592493236,0.4847343948670195,0.4708470098347064,-0.0010613178185969662,-0.2521714903996188,-0.679004139618598,-0.00025167494884360955,-0.0007516749488436096,-0.0017516749488436097,0.917080957669617,0.09309012954154584,-0.0003944362620091817,True,-0.004647962200121948,0.00319812457176818,194,1.0,2,1.0
R0,exec,short,72,ALL,baseline,323228,730,728,0.002288777636887249,0.0021795373111111456,1.050120878967845,0.0,-9.79216296299383e-05,0.0023765641645761555,-0.04120302371360631,0.9671453714681559,-0.0047636801817788595,0.004567836922518983,0.005128676648152532,1.0106866323348795e-05,0.14948829458501514,-0.00012262618138403954,0.00014283991403073713,-0.0024177246461015195,-11.170865175968968,0.4954662591301281,0.4828998617139428,-0.0006444805933829694,-0.1032776366808566,-0.6614010488650854,0.00040207837037005846,-9.792162962994196e-05,-0.0010979216296299421,0.9149618089177491,0.09309012954154584,-0.0005941664063498596,True,,,194,1.0,2,1.0
R0,full,long,24,ALL,baseline,346864,730,752,-0.0007633853351390727,0.0012817425215520125,-0.595583997802241,0.0,-0.002624734835719856,0.0013876743561935707,-1.8914630972352737,0.05895925013363572,-0.005349055891108068,9.958621966835559e-05,-0.00408627184583492,8.962084473887282e-20,0.23420720405955747,-6.616188295266786e-19,8.408605190044243e-19,-0.0018500503538209925,-17.066419233409025,0.4235044829475019,0.4053247614380027,-0.0024490285752885406,-1.1888680547195798,-0.9331649529840301,-0.002124734835719857,-0.002624734835719858,-0.003624734835719857,0.9224003228875371,0.09225715183787327,-0.0002052776656571463,True,,,194,1.0,2,0.11791850026727144
R0,full,long,48,ALL,baseline,346858,730,752,-0.001545013511920033,0.0018190159929505603,-0.849367744927807,0.0,-0.003296486371522201,0.001972493298612199,-1.6712281729126954,0.09510697615430933,-0.007168949179550323,0.0005759764365059219,-0.005795885726031151,-5.530982092246021e-19,-1.4086191002096446,-1.3239633582324136e-18,2.1776693978320937e-19,-0.0017025676048818875,-11.133014290215483,0.41899270620117046,0.4042206013780379,-0.0029044378533482043,-0.6975430415836877,-0.8445319397103689,-0.002796486371522203,-0.003296486371522204,-0.004296486371522204,0.9202410124830628,0.09225715183787327,-0.00041036197488127297,True,-0.007205467934393361,0.0006380715067993698,194,1.0,2,0.19021395230861865
R0,full,long,72,ALL,baseline,346852,730,752,-0.002365986919507628,0.0021717055631190773,-1.08946026555714,0.0,-0.003970808576192663,0.0023600921360751267,-1.6824803216353177,0.0929057238351155,-0.008604228633553406,0.0006626114811680807,-0.008788781336709326,-1.9461199559814999e-19,-0.41197713730740787,-1.122010140139807e-18,7.327861489435071e-19,-0.0015537378390482446,-8.512057746894312,0.4087698561420705,0.39551416957361546,-0.0033174607311260407,-0.5374194384734038,-0.8027518728976925,-0.003470808576192665,-0.003970808576192664,-0.004970808576192665,0.9180817020785885,0.09225715183787327,-0.0006156073165753492,True,,,194,1.0,2,0.185811447670231
R0,full,short,24,ALL,baseline,346864,730,752,0.0007633853351390727,0.0012817425215520125,0.595583997802241,0.0,-0.0013752651642801354,0.0013876743561935707,-0.9910575619863192,0.32198675325043324,-0.0040995862196683466,0.001349055891108076,8.627184583492008e-05,-8.962084473887282e-20,-0.23420720405955747,-8.408605190044243e-19,6.616188295266786e-19,-0.0021499496461790083,-19.83294233944975,0.48000980194309106,0.46203765099316746,-0.001550971424711462,-0.7529109293488443,-0.8707183898733306,-0.0008752651642801444,-0.001375265164280145,-0.002375265164280145,0.9224003228875371,0.09225715183787327,-0.0002052776656571463,True,,,194,1.0,2,0.6439735065008665
