run,universe,direction,horizon_h,bucket,bucket_type,n_obs,n_days,n_symbols,mean_ret_gross,se_gross,t_stat_gross,median_ret_gross,mean_ret_net,se_net,t_stat_clustered,p_value_raw,ci_lo_net,ci_hi_net,median_ret_net,mean_ret_neutral,t_stat_neutral,ci_lo_neutral,ci_hi_neutral,mean_ret_neutral_net,t_stat_neutral_net,hit_rate_gross,hit_rate_net,mean_ret_net_dayeq,sharpe_daily_ann,max_dd,mean_net_slip5bp,mean_net_slip10bp,mean_net_slip20bp,funding_cov,mean_stop_pct_1atr,mean_funding_paid,reliable,boot_ci_lo_net,boot_ci_hi_net,n_tests_bonferroni,p_value_bonferroni,n_tests_family,p_value_bonferroni_family
R2,exec,long,24,Q1,quintile,59188,730,704,-0.00011599875991840886,0.0013782481096585415,-0.08416391729871289,-0.0020097136721787257,-0.001103285438543819,0.001381171691807165,-0.7988039757028674,0.4246646052377912,-0.0038148402815818922,0.0016082694044942546,-0.0037113488225232315,0.0006248901094866404,1.7531974442235947,-7.485932175118357e-05,0.0013246395407244642,-0.00036253150206719584,-1.0064447113972599,0.45311549638440224,0.4374366425626816,-0.0010847969431048467,-0.5287390767252135,-0.818174448407135,-0.0006032854385438207,-0.0011032854385438211,-0.002103285438543821,0.9971277961749003,0.10351301592082765,-0.0010164599900030537,True,,,194,1.0,10,1.0
R2,exec,long,24,Q2,quintile,59494,730,719,-0.00015394373171321216,0.0014202067961178442,-0.10839529294889981,-0.0014779596998389932,-0.0021146836609716884,0.0014211638009595635,-1.4879943181383197,0.1371854030286668,-0.0049047521297224395,0.0006753848077790626,-0.0035404910344599225,0.0005743719766929981,2.0224669293957125,1.682489630387132e-05,0.001131919057082125,-0.001369354602617974,-4.796075208827954,0.4609049347855318,0.44221460266236384,-0.0021236676916108256,-1.0049991956368407,-0.9234622479621406,-0.0016146836609716904,-0.002114683660971691,-0.003114683660971691,0.9977813634530053,0.10338802468860694,-8.575304376390132e-05,True,,,194,1.0,10,1.0
R2,exec,long,24,Q3,quintile,59495,730,713,-0.0013326199587790223,0.001432322593123133,-0.9303909364951701,-0.002376425855513231,-0.0032600662221788364,0.0014349651482831074,-2.271878328250277,0.023384809172955223,-0.006077229881482357,-0.00044290256287531603,-0.004457282046291947,-0.0006061363765918135,-2.2446670925774033,-0.0011362734068218862,-7.599934636174082e-05,-0.0025165749208712514,-9.238633463533379,0.456753395186231,0.4381807180314643,-0.0031265063778811763,-1.4677752165446065,-0.9588589170755407,-0.0027600662221788394,-0.00326006622217884,-0.00426006622217884,0.9973779749899153,0.09958831586670212,-7.779119851702442e-05,True,,,194,1.0,10,0.23384809172955223
R2,exec,long,24,Q4,quintile,59496,730,695,-0.001235216463669938,0.0014716666480018717,-0.8393316960379787,-0.002818490185330813,-0.0032315815865855205,0.0014732303346986183,-2.1935345142391545,0.02858437789771034,-0.006123868528649762,-0.0003392946445212792,-0.004942032275792334,-0.0005069204239753117,-1.7367875790652363,-0.0010799312365032212,6.609038855259774e-05,-0.0024892347192990868,-8.494225711372449,0.46243444937474787,0.4436600779884362,-0.002961487970706545,-1.3550854932094076,-0.96083894251019,-0.002731581586585523,-0.003231581586585523,-0.004231581586585523,0.9978822105687777,0.09930464768110926,-7.343742462525295e-06,True,,,194,1.0,10,0.2858437789771034
R2,exec,long,24,Q5,quintile,59773,730,699,-0.0011565816828462145,0.0014393313473018204,-0.8035548485860117,-0.002305209774089434,-0.003339983361877066,0.0014409478645521238,-2.317907152674952,0.020730685008176264,-0.006168892456863929,-0.0005110742668902033,-0.004551495972381912,-0.00042151678734953576,-1.350604036116854,-0.0010342290389772923,0.0001911954642782208,-0.002594451563299792,-8.324023789281926,0.45644354474428256,0.4342763455071688,-0.0030176383985100704,-1.4225748412040466,-0.9585837578769567,-0.002839983361877068,-0.003339983361877068,-0.004339983361877069,0.9965870878155689,0.09642646500869143,0.0001988264016518645,True,,,194,1.0,10,0.20730685008176264
R2,exec,long,48,Q1,quintile,59187,730,704,0.0002842721216973123,0.001972496014335754,0.1441179701410155,-0.0031932558436581493,-3.6663940817835785e-05,0.00198523933328991,-0.018468272415838562,0.9852703554277243,-0.003934150177454817,0.0038608222958191455,-0.004722606905829705,0.001769851741528227,3.3827008135931265,0.0007426800738858346,0.0027970234091706193,0.0014762493074447914,2.759586802001061,0.4523383118199635,0.44049469487058185,-0.00014852436854728167,-0.035527482422659164,-0.7169863659211804,0.0004633360591821633,-3.6663940817837804e-05,-0.001036663940817838,0.9943907548827465,0.10351301592082765,-0.0016744668159575993,True,-0.00402315334239333,0.0038952240592379376,194,1.0,10,1.0
R2,exec,long,48,Q2,quintile,59494,730,719,-0.00037550364243131264,0.0020098638269990406,-0.18683038989361933,-0.0029462530604100756,-0.0023360917207175106,0.0020116674776323876,-1.1612713068597953,0.24591272469501424,-0.006285462547341919,0.0016132791059068978,-0.005042334940747321,0.0010918370717884767,2.6118338489517234,0.0002711416282494589,0.0019125325153274944,-0.0008069233990432572,-1.9438605310051549,0.4553415355654162,0.4400968132311416,-0.0022306973132960486,-0.5211408380467577,-0.8350252973149852,-0.001836091720717511,-0.002336091720717512,-0.0033360917207175124,0.995730805432298,0.10338802468860694,-0.00018881596502482145,True,-0.006256329984453365,0.0016843467162291563,194,1.0,10,1.0
R2,exec,long,48,Q3,quintile,59495,730,713,-0.003032970716461436,0.0020485445907294955,-1.4805490347571015,-0.00439560439560438,-0.004813663120859152,0.002055367951790033,-2.3419958050172487,0.019449940290443276,-0.008848828135472813,-0.0007784981062454906,-0.006545852574025146,-0.001548108333503405,-3.8140031170088067,-0.002344983030467889,-0.0007512336365389211,-0.0032822276234582997,-7.987338518525278,0.449946214871588,0.4337434449374748,-0.004404696516729158,-1.0175588668763857,-0.908782726115342,-0.004313663120859154,-0.004813663120859154,-0.005813663120859156,0.995327416969208,0.09958831586670212,-0.00024326307170117946,True,-0.008961270569273934,-0.0006375186681841008,194,1.0,10,0.19449940290443277
R2,exec,long,48,Q4,quintile,59496,730,695,-0.00254302279792173,0.002069452095192421,-1.2288386881868243,-0.005141232078740621,-0.004440940983336125,0.002074630157799067,-2.140594055591783,0.032638832009688215,-0.008513922185423295,-0.0003679597812489546,-0.0072766928571428285,-0.001077260792709892,-2.6592721059007727,-0.0018725549792554122,-0.00028196660616437155,-0.0029158019780396865,-7.139229317155198,0.456820626596746,0.4409708215678365,-0.003951548235632669,-0.9022034085670587,-0.9000845743184192,-0.0039409409833361265,-0.004440940983336128,-0.005440940983336127,0.9958820761059567,0.09930464768110926,-0.00013354440515772297,True,-0.008604580929185632,-0.0004072110830233787,194,1.0,10,0.3263883200968821
R2,exec,long,48,Q5,quintile,59771,730,699,-0.0025154004676214868,0.0020253947891129684,-1.2419309465702333,-0.004533472135937022,-0.004722812400608428,0.002031362865578646,-2.324947689374594,0.02034920901719308,-0.00871084985153277,-0.0007347749496840871,-0.006984884056263399,-0.0010273999904885853,-2.2475460683890836,-0.0019248302050016216,-0.00012996977597554897,-0.003185000610847642,-6.875737682385411,0.44888160206113126,0.43104746290130996,-0.004002171630060569,-0.9376264899025966,-0.9051549159643707,-0.004222812400608428,-0.00472281240060843,-0.00572281240060843,0.9939604838304921,0.09642646500869143,0.00025290750016831304,True,-0.008661234485991558,-0.0007919082250024263,194,1.0,10,0.20349209017193082
