run,universe,direction,horizon_h,bucket,bucket_type,n_obs,n_days,n_symbols,mean_ret_gross,se_gross,t_stat_gross,median_ret_gross,mean_ret_net,se_net,t_stat_clustered,p_value_raw,ci_lo_net,ci_hi_net,median_ret_net,mean_ret_neutral,t_stat_neutral,ci_lo_neutral,ci_hi_neutral,mean_ret_neutral_net,t_stat_neutral_net,hit_rate_gross,hit_rate_net,mean_ret_net_dayeq,sharpe_daily_ann,max_dd,mean_net_slip5bp,mean_net_slip10bp,mean_net_slip20bp,funding_cov,mean_stop_pct_1atr,mean_funding_paid,reliable,boot_ci_lo_net,boot_ci_hi_net,n_tests_bonferroni,p_value_bonferroni,n_tests_family,p_value_bonferroni_family
R7,exec,long,24,Q1|M1,funding_x_momentum,13716,730,661,-0.001547930036605881,0.0016515680857744843,-0.937248697125312,-0.00498065833640654,-0.0011622484841107242,0.001652979795650425,-0.7031232245965809,0.482203748593671,-0.004407424588520616,0.002082927620299167,-0.005662127869637499,-0.0011148761164027582,-1.284402657527317,-0.002818976399020943,0.0005892241662154268,-0.0007012689327179344,-0.8044797408795387,0.44710942625938616,0.4391630823066268,-0.0015603993281534795,-0.6685616967262572,-0.8870888400600063,-0.0006622484841107244,-0.0011622484841107253,-0.0021622484841107253,0.9954071589997813,0.13812667014993954,-0.0024614040361798746,True,,,194,1.0,50,1.0
R7,exec,long,24,Q1|M2,funding_x_momentum,10296,726,586,-0.0020428877271587978,0.0015330183384866633,-1.3325918391657714,-0.0023407133218916742,-0.003072504182250319,0.0015325737834928524,-2.0048001703695126,0.04535627145519321,-0.00608132352265209,-6.368484184854925e-05,-0.0036517552648257217,-0.000883421652943386,-1.8584713220048377,-0.001816645639002982,4.980233311621012e-05,-0.0018971235189744473,-3.97126403347392,0.46814296814296813,0.45376845376845376,-0.0024199337779350965,-1.1275218154758178,-0.9377044820143232,-0.002572504182250319,-0.00307250418225032,-0.00407250418225032,0.9977661227661228,0.09627260625406225,-0.001013674287939258,True,,,194,1.0,50,1.0
R7,exec,long,24,Q1|M3,funding_x_momentum,9795,724,580,-0.0010681987680735189,0.001677578522091972,-0.636750383965011,-0.0019767186470458498,-0.0021393152348330928,0.0016884185647758402,-1.2670526606754737,0.20554500817279506,-0.0054541115931885705,0.001175481123522385,-0.0033265852276295176,-4.6228551126743945e-05,-0.07875009157867875,-0.0011987126456718415,0.0011062555434183535,-0.0011010835307711932,-1.8050031644654145,0.4754466564573762,0.46003062787136295,-0.001873304388183739,-0.8236332588582481,-0.915545666344237,-0.001639315234833097,-0.002139315234833097,-0.003139315234833097,0.9973455844818785,0.08810783788030777,-0.000907477818609888,True,,,194,1.0,50,1.0
R7,exec,long,24,Q1|M4,funding_x_momentum,9437,729,581,-0.0013958140420001438,0.0014689181540840977,-0.9502326852720151,-0.0024154589371979673,-0.0024218509301263936,0.0014729731922959427,-1.6441921297640338,0.10056884616677186,-0.005313639666950859,0.0004699378066980722,-0.0038319990116135027,-0.0008012141668664665,-1.5904007143291874,-0.0017902517201289704,0.0001878233863960376,-0.0018152548965778652,-3.461991964525578,0.46836918512239056,0.45162657624244995,-0.002364001473902914,-1.1287885225125485,-0.9260109866456802,-0.001921850930126397,-0.0024218509301263975,-0.0034218509301263975,0.9976687506622868,0.09018999339508826,-0.0009898993913967076,True,,,194,1.0,50,1.0
R7,exec,long,24,Q1|M5,funding_x_momentum,13474,730,657,-0.003374167447179657,0.0016866600275468346,-2.00050240835269,-0.011132728785416879,-0.00159181408755245,0.0017019661857807656,-0.9352795025256133,0.34995440436878045,-0.004933161641311322,0.0017495334662064213,-0.011348347773692277,-0.0027010498957233836,-2.5762779035005727,-0.004759354428126982,-0.000642745363319785,-0.0009222845150354528,-0.8593934536374681,0.4095294641531839,0.405076443520855,-0.0011246345913714356,-0.44537243459555015,-0.8202924389828721,-0.0010918140875524503,-0.001591814087552451,-0.002591814087552451,0.9978477066943744,0.10675107807677862,-0.0036801478438081075,True,,,194,1.0,50,1.0
R7,exec,long,24,Q2|M1,funding_x_momentum,9419,684,652,0.0026759419922840312,0.0018967452425537365,1.410807277777168,-0.0003963928252900262,0.0007579232378789186,0.0019002396117319112,0.39885666691693383,0.6901236711731559,-0.002973099309842925,0.004488945785600763,-0.0024306912868324888,0.0006862554673415806,0.951621297325708,-0.0007296688506183853,0.0021021797853015465,-0.0012165905099233325,-1.675825818943432,0.48497717379764305,0.4638496655695934,-0.0018784070552791904,-0.7636149711940436,-0.9204606533648045,0.0012579232378789158,0.0007579232378789148,-0.00024207676212108437,0.9977704639558339,0.10680781389181757,-8.752285592679424e-05,True,,,194,1.0,50,1.0
R7,exec,long,24,Q2|M2,funding_x_momentum,11765,683,604,0.0009727340759784658,0.0017596917125538322,0.5527866438415746,-0.00038850038850035684,-0.0009912463261918837,0.0017585690922567664,-0.5636664095579096,0.5731667404617085,-0.004444115123818067,0.0024616224714342997,-0.002465680854029775,-2.0678902296346472e-05,-0.04366207203456938,-0.000950592602404446,0.000909234797811753,-0.00197931858430474,-4.170264469679309,0.489332766680833,0.46833829154271145,-0.0013731584620230832,-0.6062385262945459,-0.9163661908371808,-0.0004912463261918838,-0.0009912463261918846,-0.0019912463261918846,0.9990650233744156,0.08548185814551564,-3.293030372639055e-05,True,,,194,1.0,50,1.0
R7,exec,long,24,Q2|M3,funding_x_momentum,12601,685,574,0.0015046590067542794,0.0016435299042426403,0.9155044899822773,8.101863428588985e-05,-0.0004473743324614886,0.0016437933542747098,-0.2721597159996327,0.785581467257501,-0.003674869468959943,0.002780120804036966,-0.0018934033333334165,0.00017424981420811553,0.3892818886867529,-0.0007046216710495045,0.0010531212994657356,-0.0017725200201399542,-3.926104884787536,0.5001983969526228,0.4763907626378859,-0.0017206976734481835,-0.7917831874806905,-0.9245985019509443,5.262566753851055e-05,-0.00044737433246149004,-0.0014473743324614897,0.998730259503214,0.08050105339253587,-4.04964100119191e-05,True,,,194,1.0,50,1.0
R7,exec,long,24,Q2|M4,funding_x_momentum,11729,684,600,0.0005092872499761525,0.0016082450504363974,0.31667266741343764,-0.0009535918626828455,-0.0014290208520150052,0.0016104092751292216,-0.8873650158903478,0.3751952308299235,-0.004590976470386359,0.0017329347663563486,-0.002989970501475035,-0.0003776576971787339,-0.8582896429259402,-0.0012415962308133786,0.0004862808364559107,-0.0023118507654053965,-5.21300242384676,0.4824381926683717,0.4620630861040068,-0.0022991836612686403,-1.0708719757412337,-0.9374732362044125,-0.0009290208520150054,-0.0014290208520150057,-0.0024290208520150055,0.9979539641943734,0.07984074860067011,-4.1675646676917503e-05,True,,,194,1.0,50,1.0
R7,exec,long,24,Q2|M5,funding_x_momentum,9257,684,644,-0.0008748888510970402,0.0017720082781724962,-0.49372729341836297,-0.0046921921921921905,-0.0026974126955243726,0.0017761751982621652,-1.5186636420571344,0.1293105968313926,-0.006184841161127476,0.0007900157700787302,-0.006684188541043494,-0.0013061603269166582,-1.6778607666217369,-0.002834637459180101,0.00022231680534678467,-0.0031056083801674354,-3.9900706107002275,0.4419358323430917,0.42162687695797774,-0.0027839398861131777,-1.1816420254583782,-0.9420140374921112,-0.002197412695524373,-0.002697412695524374,-0.003697412695524374,0.9963271038133305,0.08700916703414252,-0.0001093643868589412,True,,,194,1.0,50,1.0
