run,universe,direction,horizon_h,bucket,bucket_type,n_obs,n_days,n_symbols,mean_ret_gross,se_gross,t_stat_gross,median_ret_gross,mean_ret_net,se_net,t_stat_clustered,p_value_raw,ci_lo_net,ci_hi_net,median_ret_net,mean_ret_neutral,t_stat_neutral,ci_lo_neutral,ci_hi_neutral,mean_ret_neutral_net,t_stat_neutral_net,hit_rate_gross,hit_rate_net,mean_ret_net_dayeq,sharpe_daily_ann,max_dd,mean_net_slip5bp,mean_net_slip10bp,mean_net_slip20bp,funding_cov,mean_stop_pct_1atr,mean_funding_paid,reliable,boot_ci_lo_net,boot_ci_hi_net,n_tests_bonferroni,p_value_bonferroni,n_tests_family,p_value_bonferroni_family
R1,exec,short,72,D6,decile,31834,586,641,0.017992787111995697,0.004472133414883063,4.023311793900533,0.01846037513771709,0.0163940307114853,0.004496696182984725,3.64579461105678,0.0002904426669726756,0.007562301778514389,0.025225759644456214,0.017279443234747702,0.0028317125477463337,4.691253790760448,0.001646195560791789,0.004017229534700878,0.0011040581961242117,1.805340399601479,0.5985110259471006,0.5878620343029466,0.0023865008014973283,0.348568720586087,-0.6133581970767727,0.01689403071148529,0.016394030711485295,0.015394030711485292,0.9937488220141987,0.08895733614260105,0.0002748403420262282,True,,,194,0.05634587739269907,30,0.008713280009180268
R1,exec,short,72,D7,decile,34917,528,639,0.0039611199007368115,0.00401341221699703,0.9869706091891689,0.006556481355006083,0.0023333473991445494,0.004016422406147329,0.5809516936199859,0.5615227906518369,-0.005556920510556022,0.010223615308845121,0.005207821478280445,0.0003774131173752072,0.4798709797456896,-0.0011676248243935408,0.0019224510591439553,-0.0012670456162320373,-1.6095083410823863,0.5354411891055932,0.5282527135779134,-0.003918422860447608,-0.5828170258717034,-0.7373922581606096,0.002833347399144547,0.0023333473991445468,0.001333347399144546,0.9980238852135063,0.0910669975946245,0.0003607641276400196,True,,,194,1.0,30,1.0
R1,exec,short,72,D8,decile,43813,508,637,-0.0006039218048871931,0.0031056237629240825,-0.19446071095185527,0.004763795156808359,-0.0019810125260397117,0.0031309300689549755,-0.6327233385640335,0.5272012800196639,-0.008132294486386832,0.0041702694343074085,0.0037763492072320787,-0.0006899436661315681,-1.2044662468969822,-0.0018153389199153224,0.00043545158765218625,-0.002142936331746801,-3.7049676768974935,0.525334368010225,0.5148582644816725,-0.0041106031608328895,-0.6401475542499578,-0.7553671060881841,-0.0014810125260397138,-0.0019810125260397156,-0.0029810125260397147,0.9889304788423792,0.09931201058703272,0.0005276771762560688,True,,,194,1.0,30,1.0
R1,exec,short,72,D9,decile,22543,536,669,-0.005204860589292449,0.0034617912932811707,-1.5035165751887818,0.0,-0.006335776896200667,0.0034748751354611823,-1.823310665624763,0.06881735613862593,-0.01316193673710331,0.0004903829447019756,-0.0010999999999999743,-0.0023540968663588596,-2.1394161245397143,-0.00451562434922546,-0.0001925693834922593,-0.0034012502132397897,-3.08199791859992,0.47019426949348,0.4652266477423933,-0.005119281408660371,-0.7488242308789136,-0.737838543834777,-0.0058357768962006675,-0.006335776896200668,-0.007335776896200669,0.9945444868269316,0.1047597504434506,0.0006963249877357895,True,,,194,1.0,30,1.0
R1,exec,short,72,Q1,quintile,56716,730,698,0.0056870151279393355,0.0023599761392744385,2.40977653684574,0.011252285645250881,-0.0014880898742354245,0.0023748303668941644,-0.6266089127795551,0.5311126004364413,-0.006150444570732972,0.0031742648222621234,0.00647885237521509,0.0038116468432320754,6.744165951161767,0.0027020782906965607,0.00492121539576759,-0.0034502768843505333,-5.996855032551981,0.5610289321038805,0.5311976586329096,-0.0021296638858715427,-0.3448755198183313,-0.7250938580474142,-0.0009880898742354262,-0.0014880898742354266,-0.0024880898742354264,0.9921543045540295,0.10646184795486738,-0.005066575802324342,True,,,194,1.0,30,1.0
R1,exec,short,72,Q2,quintile,54771,689,689,-0.0009889426487740733,0.0027527091744779923,-0.35926158053424245,0.004031097034264408,-0.00335042163012919,0.0027594983863486948,-1.2141415435152296,0.22511209318401051,-0.008768512314904556,0.002067669054646177,0.0021429394258842462,0.0002891362474958678,0.5114834186474534,-0.0008207635048900127,0.0013990359998817484,-0.002126673910543362,-3.7504135796388565,0.5232965748922808,0.5087453443365223,-0.0024433678778652654,-0.37392468115533156,-0.7706725416593387,-0.0028504216301291907,-0.003350421630129191,-0.004350421630129192,0.9946505513766158,0.08705335708481128,-0.00036798927146239964,True,,,194,1.0,30,1.0
R1,exec,short,72,Q3,quintile,60189,696,667,0.010878657058441533,0.003239987969703051,3.3576226702590426,0.013050570962479635,0.009110476537930151,0.0032583433165454903,2.796045613630769,0.00531672432945643,0.0027130517086105567,0.015507901367249746,0.011563659707351822,0.002395680867400666,4.8557223982772015,0.0014270012100860675,0.0033643605247152646,0.000535424217488689,1.0817403861161021,0.5694562129292728,0.5578926381897025,0.001664313612113912,0.24713178056134572,-0.6450738289021545,0.009610476537930148,0.009110476537930148,0.008110476537930148,0.99355363936932,0.08831055786985546,0.00017221645240045422,True,,,194,1.0,30,0.1595017298836929
R1,exec,short,72,Q4,quintile,78730,674,647,0.001420688397516889,0.002612459262852486,0.5438126510595503,0.005517041131002376,-5.7828752594905086e-05,0.0026254114346414142,-0.022026548613247543,0.9824333360082711,-0.005212852941936547,0.0050971954367467365,0.0043766941531006055,-0.00021656761113720633,-0.4564222610350188,-0.0011482256157266703,0.0007150903934522577,-0.0017524963034227826,-3.673440911866053,0.5298167176842666,0.5207986688851913,-0.0036461481088211857,-0.5796864797310329,-0.7925701995640075,0.0004421712474050914,-5.782875259490962e-05,-0.0010578287525949092,0.9929633816412848,0.0956553681125828,0.0004532743989920132,True,,,194,1.0,30,1.0
R1,exec,short,72,Q5,quintile,47193,730,681,-0.0059298365155155,0.0027219683664279604,-2.178510444372734,0.000550964187327807,-0.006144995865972347,0.0027369086364823375,-2.2452323705881234,0.025053409152849135,-0.011518195995578405,-0.0007717957363662896,0.0007426188009797014,-0.005928551213068039,-5.2794725522873405,-0.008133140900791926,-0.003723961525344152,-0.006125143974114079,-5.453904821476954,0.5016632413077102,0.4981248808186961,-0.003512742022939677,-0.49654956518794025,-0.7633773700881934,-0.005644995865972347,-0.006144995865972351,-0.00714499586597235,0.9897451109180668,0.1324065539352207,0.0017912995568685206,True,,,194,1.0,30,0.751602274585474
R1,full,long,24,D1,decile,31321,730,684,-0.003148737008122993,0.0013942153788255747,-2.2584294047705527,-0.006673763511300335,-0.0015532326037700917,0.0013970301283954295,-1.1118103841855365,0.26658671177391363,-0.004295921172462256,0.0011894559649220724,-0.006673647693691274,-0.0021241974838801625,-3.714602994613988,-0.0032468677427047402,-0.001001527225055585,-0.0005153826845815121,-0.8923641124671282,0.43458272140987164,0.43154970946938254,-0.001059588431086635,-0.5194021920966595,-0.7939233994231182,-0.0010532326037700926,-0.001553232603770093,-0.0025532326037700933,0.9965838707617649,0.11907696453016572,-0.0035941113531955796,True,,,194,1.0,30,1.0
